time,hilbert transform,fft without zero padding,fft with zero padding (441000),fft with zero padding (4410000),comparator
632,49138.833605015665,49167.52790752812,49148.155606591026,49148.105173841854,49148.78437609973
640,49145.74872561985,49167.52790752812,49147.68700229661,49148.105173841854,49150.45116019606
648,49140.13315288538,49167.52790752812,49147.68700229661,49148.105173841854,49153.52670203924
656,49136.212303109736,49167.52790752812,49148.62421088544,49148.105173841854,49152.34262112755
664,49137.604439273295,49167.52790752812,49147.92130444382,49148.105173841854,49154.14091835265
672,49143.92737502187,49167.52790752812,49148.62421088544,49148.105173841854,49151.00152740215
680,49142.90520978731,49167.52790752812,49147.68700229661,49148.105173841854,49156.54872115907
688,49142.10919468494,49167.52790752812,49147.452700149406,49148.105173841854,49147.41520676327
696,49138.302464872104,49167.52790752812,49146.046887266166,49145.81153443669,49148.62195944603
704,49137.162374194464,49167.52790752812,49143.7038657941,49143.517895031524,49145.83470382222
712,49139.48139789633,49167.52790752812,49146.046887266166,49145.81153443669,49144.942256365204
720,49141.49848534595,49167.52790752812,49145.57828297176,49145.81153443669,49145.6655540492
728,49137.03082417116,49167.52790752812,49145.57828297176,49145.81153443669,49143.708876955585
736,49136.054258790486,49167.52790752812,49144.64107438293,49143.517895031524,49146.66586245038
744,49141.76356699417,49167.52790752812,49146.046887266166,49145.81153443669,49152.48040920839
752,49143.634478107175,49167.52790752812,49146.28118941338,49145.81153443669,49145.633238507755
760,49135.372755192584,49167.52790752812,49144.40677223572,49143.517895031524,49142.43911104526
768,49134.3073647507,49167.52790752812,49142.53235505807,49143.517895031524,49147.8742667781
776,49137.95398406856,49167.52790752812,49143.93816794131,49143.517895031524,49153.59287589869
784,49138.31845165563,49167.52790752812,49144.40677223572,49143.517895031524,49143.098252253934
792,49130.69175951137,49167.52790752812,49144.64107438293,49145.81153443669,49139.74636958658
800,49138.225152276085,49167.52790752812,49142.06375076366,49141.22425562636,49140.144719206015
808,49140.53347647093,49167.52790752812,49142.298052910875,49141.22425562636,49142.84114720485
816,49136.82756325402,49167.52790752812,49144.87537653014,49145.81153443669,49151.64483216681
824,49140.7862214678,49167.52790752812,49146.749793707786,49145.81153443669,49153.575562461214
