time,hilbert transform,fft without zero padding,fft with zero padding (4410000),fft with zero padding (441000),comparator
576,49143.206664294616,49168.09602401701,49146.804014625865,49146.35327069226,49145.98076014041
584,49141.021190760795,49168.09602401701,49148.20634592898,49148.59248853765,49147.98048000677
592,49146.661173836634,49168.09602401701,49147.27145839356,49146.35327069226,49148.43953512708
600,49145.52849060127,49168.09602401701,49144.93423955504,49144.11405284687,49148.00050244486
608,49146.08518793352,49168.09602401701,49145.16796143889,49144.11405284687,49144.74496425603
616,49147.24822841675,49168.09602401701,49144.93423955504,49144.11405284687,49146.6619651161
624,49144.77112817145,49168.09602401701,49145.40168332275,49146.35327069226,49147.31759529809
632,49145.36960435787,49168.09602401701,49146.804014625865,49146.35327069226,49147.373954370436
640,49145.52739650575,49168.09602401701,49145.635405206594,49146.35327069226,49146.13120889116
648,49141.53878860161,49168.09602401701,49143.99935201964,49144.11405284687,49144.20776246905
656,49142.42062384758,49168.09602401701,49144.93423955504,49144.11405284687,49145.82498903897
664,49136.55362522223,49168.09602401701,49144.70051767118,49144.11405284687,49145.217540008016
672,49139.86650394568,49168.09602401701,49143.99935201964,49144.11405284687,49142.57648323437
680,49140.75435140186,49168.09602401701,49145.635405206594,49146.35327069226,49143.116975910634
688,49136.378687420605,49168.09602401701,49146.804014625865,49146.35327069226,49143.47584617925
696,49144.22950641128,49168.09602401701,49147.50518027742,49146.35327069226,49148.7506230992
704,49147.01047797335,49168.09602401701,49146.336570858155,49146.35327069226,49147.7563274842
712,49143.22554586359,49168.09602401701,49146.804014625865,49146.35327069226,49148.70129805599
720,49145.26426836816,49168.09602401701,49144.70051767118,49144.11405284687,49147.2284295122
728,49142.00096127861,49168.09602401701,49144.23307390348,49144.11405284687,49145.196054947475
736,49144.08370851489,49120.03336905707,49143.99935201964,49144.11405284687,49146.03545116886
744,49139.74360797347,49168.09602401701,49146.336570858155,49146.35327069226,49146.708844432585
752,49143.75191877416,49168.09602401701,49145.16796143889,49144.11405284687,49147.04482400779
760,49146.033893670414,49168.09602401701,49144.23307390348,49144.11405284687,49147.57856963889
768,49141.30538588232,49168.09602401701,49144.93423955504,49144.11405284687,49145.8049683734
776,49143.493455899334,49168.09602401701,49144.46679578733,49144.11405284687,49146.81285823537
784,49147.051292791955,49168.09602401701,49144.46679578733,49144.11405284687,49147.33488720977
792,49137.21221442154,49168.09602401701,49144.93423955504,49144.11405284687,49145.405327034874
800,49146.948752133554,49168.09602401701,49144.70051767118,49144.11405284687,49147.42718347679
808,49141.88268693367,49168.09602401701,49144.46679578733,49144.11405284687,49147.237707917055
816,49140.5241192751,49168.09602401701,49144.93423955504,49144.11405284687,49144.061646769675
824,49143.82900081632,49168.09602401701,49145.869127090446,49146.35327069226,49145.6784967411
832,49140.779076281375,49168.09602401701,49147.50518027742,49148.59248853765,49146.29035203215
