time,hilbert transform,fft without zero padding,fft with zero padding (4410000),fft with zero padding (441000),comparator
256,49138.97878851787,49173.23734167499,49147.21878379321,49148.11341791654,49145.631033423895
264,49141.208509666925,49173.23734167499,49146.28109687656,49145.80826743495,49142.843163862104
272,49143.212555261074,49173.23734167499,49146.984362064046,49145.80826743495,49146.10078757491
280,49141.4972803679,49173.23734167499,49144.17130131412,49143.50311695337,49143.555335432146
288,49138.23953627477,49173.23734167499,49140.654975376696,49141.19796647179,49142.61212511336
296,49134.3172944008,49173.23734167499,49141.35824056418,49141.19796647179,49137.04373292661
304,49147.44947228028,49173.23734167499,49145.108988230764,49145.80826743495,49143.85366655571
312,49141.24482553027,49173.23734167499,49144.40572304328,49143.50311695337,49143.79907803682
320,49140.05962380331,49173.23734167499,49143.23361439747,49143.50311695337,49143.06024070987
328,49141.655860459796,49173.23734167499,49144.17130131412,49143.50311695337,49146.53754003065
336,49138.20844321924,49173.23734167499,49145.81225341824,49145.80826743495,49143.84133813443
344,49135.10280934491,49173.23734167499,49142.99919266831,49143.50311695337,49146.55023643908
352,49139.42077437593,49173.23734167499,49142.764770939146,49143.50311695337,49144.3335429406
360,49129.66683819672,49173.23734167499,49141.12381883502,49141.19796647179,49140.014992829034
368,49142.52837496481,49173.23734167499,49144.64014477244,49143.50311695337,49143.5994891605
376,49135.43407561032,49173.23734167499,49142.99919266831,49143.50311695337,49146.22267120028
384,49134.79097452611,49173.23734167499,49147.68762725153,49148.11341791654,49147.894823224095
392,49137.23894644928,49173.23734167499,49145.57783168908,49145.80826743495,49140.43386656546
400,49140.00518140346,49173.23734167499,49145.57783168908,49145.80826743495,49147.63580361796
408,49135.91254238747,49173.23734167499,49143.23361439747,49143.50311695337,49145.44186469399
416,49135.727404975536,49173.23734167499,49146.51551860572,49145.80826743495,49141.085673687114
424,49135.107149636526,49173.23734167499,49148.62531416817,49148.11341791654,49150.71755209352
432,49137.849943605484,49173.23734167499,49150.03184454314,49150.418568398134,49143.63023524605
440,49148.52651179624,49173.23734167499,49150.03184454314,49150.418568398134,49152.189359842785
448,49136.39677300574,49173.23734167499,49149.79742281398,49150.418568398134,49143.72417770826
456,49143.59936911227,49173.23734167499,49146.984362064046,49148.11341791654,49146.152841965944
464,49141.24839459456,49173.23734167499,49146.0466751474,49145.80826743495,49148.11575386914
472,49144.795901120124,49173.23734167499,49144.40572304328,49143.50311695337,49146.70767244859
480,49132.052125059294,49173.23734167499,49142.530349209985,49143.50311695337,49145.721174740385
488,49137.69845241492,49173.23734167499,49144.40572304328,49143.50311695337,49144.37010397368
496,49133.70094305424,49173.23734167499,49144.17130131412,49143.50311695337,49143.84097154049
504,49130.274252484895,49173.23734167499,49142.29592748082,49141.19796647179,49144.743603467556
512,49134.651184970084,49173.23734167499,49143.46803612664,49143.50311695337,49144.90737568315
520,49138.84137719367,49173.23734167499,49144.64014477244,49143.50311695337,49144.29164859713
528,49142.736997688415,49173.23734167499,49144.8745665016,49145.80826743495,49148.10813553797
536,49143.03073952837,49173.23734167499,49146.0466751474,49145.80826743495,49151.77536531937
544,49136.920387003505,49173.23734167499,49148.390892439005,49148.11341791654,49148.18304923038
552,49132.24051606906,49173.23734167499,49150.735109730624,49150.418568398134,49150.22739237467
560,49142.44609229774,49173.23734167499,49150.50068800146,49150.418568398134,49148.382396948036
568,49146.5779939483,49173.23734167499,49149.0941576265,49148.11341791654,49152.50938492832
576,49139.31342846643,49173.23734167499,49146.984362064046,49145.80826743495,49146.14141538285
584,49135.04378833491,49173.23734167499,49148.85973589733,49148.11341791654,49153.47583518356
592,49145.99165333712,49173.23734167499,49146.984362064046,49148.11341791654,49146.72671719553
600,49142.09191905563,49173.23734167499,49146.51551860572,49145.80826743495,49154.206095471935
608,49144.52742249555,49173.23734167499,49145.57783168908,49145.80826743495,49146.33124807624
616,49147.93867190903,49173.23734167499,49145.34340995992,49145.80826743495,49145.75164511934
624,49143.97354773373,49173.23734167499,49145.34340995992,49145.80826743495,49149.697355622135
632,49141.56863966809,49173.23734167499,49147.92204898069,49148.11341791654,49148.326528634774
640,49145.31700116224,49173.23734167499,49145.81225341824,49145.80826743495,49146.6915166757
648,49138.871991932436,49173.23734167499,49145.108988230764,49145.80826743495,49143.23796587268
656,49139.41940950087,49173.23734167499,49146.0466751474,49145.80826743495,49141.855551888366
664,49132.275741043275,49173.23734167499,49145.34340995992,49145.80826743495,49148.85347345825
672,49133.13034380458,49173.23734167499,49145.108988230764,49145.80826743495,49142.857127812145
680,49133.80881497207,49173.23734167499,49146.28109687656,49145.80826743495,49144.620457636796
688,49132.7897580487,49173.23734167499,49146.0466751474,49145.80826743495,49143.19861233296
696,49142.818668743515,49173.23734167499,49147.45320552237,49148.11341791654,49147.59644303443
704,49147.9939647867,49173.23734167499,49147.21878379321,49148.11341791654,49148.12464192516
712,49142.99495198706,49173.23734167499,49146.984362064046,49148.11341791654,49147.27648192043
720,49143.39100660478,49173.23734167499,49144.64014477244,49143.50311695337,49147.09745787663
728,49140.72383322848,49173.23734167499,49142.530349209985,49143.50311695337,49142.866013966304
736,49140.937666516365,49173.23734167499,49143.93687958496,49143.50311695337,49145.62468545633
744,49142.45084583489,49173.23734167499,49147.21878379321,49148.11341791654,49143.32302051254
752,49142.61809526703,49173.23734167499,49144.8745665016,49145.80826743495,49143.580395921825
760,49147.43829989844,49173.23734167499,49145.34340995992,49145.80826743495,49148.92584989487
768,49140.45436136856,49173.23734167499,49145.108988230764,49145.80826743495,49145.02290557709
776,49144.572042398344,49173.23734167499,49145.57783168908,49145.80826743495,49147.34377498337
784,49146.7046869025,49173.23734167499,49145.34340995992,49145.80826743495,49149.843906354174
792,49134.74102680335,49173.23734167499,49143.46803612664,49143.50311695337,49141.99316322994
800,49147.71229923361,49173.23734167499,49144.17130131412,49143.50311695337,49148.938547537306
808,49139.80158867669,49173.23734167499,49145.57783168908,49145.80826743495,49148.642694172944
816,49135.19240758071,49173.23734167499,49144.64014477244,49145.80826743495,49149.68462363566
824,49143.72721323435,49173.23734167499,49146.984362064046,49148.11341791654,49149.5010596806
832,49136.28765889466,49173.23734167499,49149.563001084825,49150.418568398134,49150.95628627413
