time,hilbert transform,fft without zero padding,fft with zero padding (441000),fft with zero padding (4410000),comparator
488,49123.004017203515,49126.98149480398,49144.31842391319,49144.94975443987,49145.02770547337
496,49128.23374415198,49126.98149480398,49145.02168114225,49144.94975443987,49154.39835315973
504,49132.17446249663,49126.98149480398,49144.78726206589,49144.94975443987,49160.97378300099
512,49137.410784866595,49126.98149480398,49145.256100218605,49144.94975443987,49150.648672715964
520,49131.17110699155,49126.98149480398,49146.66261467672,49147.25464843455,49149.53056712211
528,49131.388397811344,49126.98149480398,49145.256100218605,49144.94975443987,49147.44898908522
536,49132.90467980894,49126.98149480398,49145.256100218605,49144.94975443987,49146.57188161806
544,49135.1630283193,49126.98149480398,49148.06912913484,49147.25464843455,49159.18768446276
552,49128.651942001765,49126.98149480398,49146.89703375307,49147.25464843455,49147.88593525119
560,49128.789661787705,49126.98149480398,49145.49051929495,49144.94975443987,49154.27594759305
568,49127.92052623183,49126.98149480398,49145.724938371306,49144.94975443987,49140.814667068094
576,49132.15208603847,49126.98149480398,49148.06912913484,49147.25464843455,49157.04099119921
584,49124.54908207505,49126.98149480398,49147.60029098213,49147.25464843455,49150.26648215504
592,49133.740327124375,49126.98149480398,49149.94448174567,49149.55954242922,49158.275630148295
600,49137.76217349606,49126.98149480398,49146.89703375307,49147.25464843455,49146.46770990155
608,49127.879331685814,49126.98149480398,49147.131452829424,49147.25464843455,49151.3487501794
616,49134.173468140296,49126.98149480398,49147.83471005849,49147.25464843455,49159.40998695317
624,49138.8131221792,49126.98149480398,49148.06912913484,49147.25464843455,49148.74300457121
632,49132.88421953952,49126.98149480398,49147.60029098213,49147.25464843455,49146.62913763551
640,49132.197135077426,49126.98149480398,49146.42819560037,49147.25464843455,49157.867230379496
648,49131.30871801786,49126.98149480398,49146.89703375307,49147.25464843455,49145.95605155498
656,49130.380131545324,49126.98149480398,49148.06912913484,49147.25464843455,49147.87958670109
664,49133.070816189516,49126.98149480398,49148.06912913484,49147.25464843455,49143.477354280214
672,49133.22324594581,49126.98149480398,49149.710062669306,49149.55954242922,49153.70316606038
680,49135.00073972176,49126.98149480398,49146.89703375307,49147.25464843455,49157.318865899775
688,49136.46463024136,49126.98149480398,49146.89703375307,49147.25464843455,49147.48081616819
696,49123.670915647206,49126.98149480398,49146.19377652401,49147.25464843455,49148.9910073022
704,49126.907786510965,49126.98149480398,49143.615166684125,49142.6448604452,49141.60928979028
712,49128.11470158237,49126.98149480398,49145.49051929495,49144.94975443987,49139.9324882379
720,49124.016958785716,49126.98149480398,49145.724938371306,49144.94975443987,49152.2987036616
728,49129.8073157136,49126.98149480398,49146.66261467672,49147.25464843455,49147.743728122055
736,49132.737886891875,49126.98149480398,49145.256100218605,49144.94975443987,49146.83463770709
744,49131.683718158485,49126.98149480398,49144.55284298954,49144.94975443987,49148.02952155979
752,49131.958702457945,49126.98149480398,49146.66261467672,49147.25464843455,49145.76688032297
760,49134.46362449163,49126.98149480398,49144.31842391319,49144.94975443987,49140.82975589775
768,49131.437534141434,49126.98149480398,49141.739814073306,49142.6448604452,49141.33640727855
776,49130.29476529365,49126.98149480398,49144.55284298954,49144.94975443987,49153.751426517105
784,49131.82222766115,49126.98149480398,49144.08400483683,49144.94975443987,49142.52901781476
792,49115.80006321699,49126.98149480398,49143.84958576049,49142.6448604452,49143.776227064925
800,49125.46225851839,49126.98149480398,49142.20865222601,49142.6448604452,49145.857687492484
808,49127.522672628984,49126.98149480398,49142.20865222601,49142.6448604452,49143.44547079144
816,49126.27026174844,49126.98149480398,49145.256100218605,49144.94975443987,49145.64753814726
824,49130.23257557611,49126.98149480398,49146.19377652401,49147.25464843455,49153.13395993623
