time,hilbert transform,fft without zero padding,fft with zero padding (bin width of 10 mHz),fft with zero padding (bin width of 100 mHz),comparator
496,49141.88517588249,49137.917147646825,49143.646736714436,49142.94214473186,49142.78040619227
504,49140.61863057106,49137.917147646825,49142.70728073767,49142.94214473186,49141.649519098486
512,49143.00460832912,49137.917147646825,49144.58619269121,49145.29078467378,49143.709630399724
520,49143.916967645826,49137.917147646825,49145.29078467378,49145.29078467378,49144.9678431783
528,49143.95291337732,49137.917147646825,49145.05592067959,49145.29078467378,49144.119421599884
536,49144.17131131821,49137.917147646825,49145.05592067959,49145.29078467378,49145.318363296115
544,49146.01794299347,49153.71204226195,49147.6394246157,49147.6394246157,49147.2075992804
552,49147.26111285441,49153.71204226195,49149.04860858085,49149.98806455762,49149.38828305743
560,49147.68552803295,49153.71204226195,49149.75320056343,49149.98806455762,49149.22150393035
568,49147.03759839764,49153.71204226195,49147.87428860989,49147.6394246157,49147.975333428025
576,49145.71694217016,49153.71204226195,49147.87428860989,49147.6394246157,49146.85390660955
584,49146.0072876036,49153.71204226195,49147.87428860989,49147.6394246157,49148.105457385696
592,49145.65711916307,49153.71204226195,49147.169696627316,49147.6394246157,49147.856422509525
600,49143.887789589506,49137.917147646825,49144.821056685396,49145.29078467378,49146.07227986741
608,49143.56582465154,49137.917147646825,49145.05592067959,49145.29078467378,49145.3827800206
616,49144.629681441176,49137.917147646825,49145.52564866797,49145.29078467378,49145.15353935573
624,49145.810040247976,49153.71204226195,49146.23024065054,49145.29078467378,49145.54558701501
632,49145.65110242372,49153.71204226195,49147.40456062151,49147.6394246157,49146.53702790675
640,49144.322710640954,49153.71204226195,49146.23024065054,49145.29078467378,49144.948633308995
648,49142.98877547658,49137.917147646825,49143.88160070863,49142.94214473186,49143.260453637944
656,49143.64064317149,49137.917147646825,49144.821056685396,49145.29078467378,49144.71895878851
664,49143.44329512258,49137.917147646825,49145.29078467378,49145.29078467378,49145.15001149195
672,49142.732706219525,49137.917147646825,49144.11646470281,49145.29078467378,49143.849804710044
680,49143.396504943754,49153.71204226195,49145.760512662164,49145.29078467378,49145.06565366236
688,49145.0153094072,49153.71204226195,49146.69996863894,49147.6394246157,49146.55431004938
696,49146.541956038716,49153.71204226195,49148.578880592475,49147.6394246157,49147.433207663365
704,49145.44371669351,49153.71204226195,49146.46510464475,49145.29078467378,49146.67470001124
712,49145.16313992225,49153.71204226195,49146.46510464475,49147.6394246157,49147.73974829752
720,49143.35810592184,49137.917147646825,49144.11646470281,49145.29078467378,49145.41758258021
728,49143.04519288456,49137.917147646825,49143.88160070863,49142.94214473186,49143.17036401911
736,49143.26813897997,49137.917147646825,49143.646736714436,49142.94214473186,49143.93621631883
744,49144.52088126087,49137.917147646825,49145.52564866797,49145.29078467378,49145.638586974004
752,49144.40240426662,49137.917147646825,49145.760512662164,49145.29078467378,49144.456478520275
760,49143.765578370316,49137.917147646825,49144.11646470281,49142.94214473186,49144.43852981771
768,49144.249742992535,49153.71204226195,49145.995376656356,49145.29078467378,49145.12456678538
776,49144.465921551906,49137.917147646825,49145.05592067959,49145.29078467378,49144.93672153915
784,49143.99793148246,49137.917147646825,49144.821056685396,49145.29078467378,49145.15450739525
792,49143.39764811779,49137.917147646825,49145.05592067959,49145.29078467378,49144.929927831705
800,49144.30814031569,49137.917147646825,49144.821056685396,49145.29078467378,49145.64498828947
808,49143.09916080885,49137.917147646825,49144.11646470281,49145.29078467378,49144.40060391003
816,49144.262099575535,49137.917147646825,49145.52564866797,49145.29078467378,49144.35277080908
824,49144.39379375245,49137.917147646825,49145.760512662164,49145.29078467378,49146.59965591453
832,49146.563412176416,49153.71204226195,49147.6394246157,49147.6394246157,49148.08500347437
